,subset
88559,train
88561,train
88562,train
88564,train
88565,train
88566,train
88567,train
88568,train
88569,test
88570,test
88571,train
88572,train
88573,val
88574,test
88578,train
88581,train
88582,test
88588,train
88589,train
88590,train
88592,val
88593,train
88594,train
88596,train
88597,train
88598,train
88599,test
88601,train
88603,train
88604,train
88605,val
88607,test
88608,test
88610,train
88611,val
88612,train
88613,train
88615,val
88617,val
88622,test
88624,train
88625,train
88626,val
88627,train
88628,train
88629,train
88630,test
88631,train
88632,train
88637,test
88638,test
88639,val
88640,test
88642,test
88643,train
88644,train
88645,train
88650,train
88651,val
88652,train
88653,train
88654,train
88655,train
88656,test
88659,val
88660,val
88661,train
88662,train
88663,train
88664,test
88665,train
88666,train
88668,test
88669,train
88671,train
88672,train
88673,test
88675,test
88677,train
88678,test
88679,train
88680,train
88681,train
88682,train
88684,test
88685,train
88686,train
88687,val
88688,test
88689,train
88690,train
88694,train
88696,train
88698,test
88699,val
88701,test
88704,train
88705,test
88706,train
88707,train
88708,train
88709,train
88711,train
88713,train
88714,train
88716,train
88717,train
88718,train
88719,test
88720,val
88721,test
88722,train
88723,train
88724,train
88725,val
88726,test
88727,test
88728,train
88729,train
88730,train
88732,train
88734,train
88735,train
88736,train
88737,train
88738,train
88739,val
88740,train
88741,train
88743,train
88744,train
88745,train
88746,train
88747,val
88748,train
88749,train
88750,train
88751,test
88752,train
88753,test
88754,test
88755,train
88756,train
88757,train
88758,train
88759,train
88762,train
88763,test
88764,train
88766,train
88767,train
88770,train
88771,test
88772,test
88775,train
88776,train
88777,val
88778,train
88782,val
88783,train
88786,test
88788,train
88790,test
88791,test
88792,train
88794,train
88795,test
88796,train
88798,test
88799,train
88800,train
88801,train
88802,val
88805,test
88806,val
88807,train
88810,train
88811,train
88812,train
88813,train
88814,train
88816,test
88817,train
88820,train
88821,test
88823,train
88827,train
88828,train
88829,train
88830,train
88831,train
88832,test
88833,test
88835,train
88838,train
88840,train
88846,train
88847,test
88849,val
88850,train
88852,train
88853,test
88855,train
88857,train
88858,train
88859,test
88861,train
88864,train
88865,val
88867,train
88868,train
88870,train
88872,train
88873,train
88875,train
88876,train
88877,test
88879,train
88880,train
88881,val
88882,train
88884,train
88885,train
88891,train
88894,train
88896,train
88918,test
88919,test
88950,train
88955,train
88956,train
88958,test
88959,train
88960,train
88961,train
88962,train
88963,train
88964,train
88965,train
88966,train
88967,test
88968,train
88969,train
88970,train
88971,train
88972,train
88973,train
88976,train
88977,test
88978,test
88979,val
88981,train
88984,train
88985,val
88986,val
88987,train
88988,train
88989,train
88993,train
88994,test
88995,train
88997,train
88998,train
88999,train
89001,train
89002,train
89006,train
89007,train
89009,train
89010,train
89011,train
89014,train
89015,train
89019,train
89020,val
89023,train
89026,train
89027,train
89028,train
89029,train
89033,train
89034,train
89035,train
89038,train
89039,train
89041,train
89042,train
89043,train
89044,train
89045,train
89046,train
89047,train
89048,train
89049,test
89050,train
89051,train
89052,train
89054,test
89055,train
89056,train
89057,train
89058,test
89059,train
89060,train
89061,train
89063,train
89066,train
89068,train
89069,train
89071,train
89074,test
89080,train
89081,train
89082,train
89083,val
89084,train
89087,train
89088,val
89091,train
89092,test
89093,train
89097,train
89098,val
89100,train
89101,train
89102,val
89103,train
89105,train
89108,train
89109,train
89112,train
89114,train
89116,train
89117,test
89118,train
89119,train
89121,train
89126,train
89128,test
89133,train
89136,train
89137,test
89138,val
89139,train
89140,train
89141,val
89142,train
89143,val
89144,test
89145,train
89146,train
89147,test
89148,train
89149,test
89150,train
89155,train
89159,train
89166,train
89167,test
89168,train
89171,test
89172,train
89173,test
89174,test
89177,test
89178,val
89179,train
89180,test
89181,train
89182,train
89183,train
89185,train
89186,train
89187,train
89188,train
89189,train
89190,train
89191,train
89192,test
89193,train
89194,val
89195,train
89196,train
89197,train
89198,train
89199,train
89200,test
89201,test
89202,train
89203,train
89206,train
89208,train
89209,test
89210,train
89211,test
89212,train
89213,train
89216,test
89218,test
89219,train
89220,train
89221,test
89223,test
89224,test
89225,train
89226,test
89227,train
89229,val
89230,train
89232,train
89233,train
89234,train
89236,train
89239,train
89240,train
89241,train
89243,train
89244,train
89245,test
89246,test
89247,test
89248,train
89251,test
89253,train
89255,test
89256,train
89258,train
89259,train
89260,val
89261,train
89262,test
89263,train
89264,train
89265,train
89266,test
89267,train
89268,train
89270,train
89271,train
89273,train
89274,train
89276,train
89278,train
89279,train
89280,test
89281,val
89282,train
89283,train
89286,test
89287,test
89288,val
89290,train
89292,train
89294,test
89295,train
89299,test
89300,test
89301,train
89303,train
89305,train
89307,train
89308,train
89311,train
89312,test
89313,train
89314,train
89317,train
89319,train
89323,train
89326,train
89328,train
89331,train
89332,train
89333,train
89334,test
89335,val
89336,train
89337,train
89338,val
89339,test
89341,train
89343,train
89344,train
89345,train
89346,val
89347,train
89348,test
89349,train
89352,train
89353,val
89354,val
89357,train
89358,test
89360,train
89361,test
89363,train
89366,test
89367,test
89369,test
89370,train
89375,train
89379,train
89381,train
89382,train
89384,train
89385,train
89386,test
89387,train
89388,train
89389,train
89390,val
89391,train
89394,train
89395,train
89397,train
89398,train
89399,test
89400,train
89401,test
89403,train
89404,train
89405,train
89408,test
89409,train
89410,train
89411,val
89412,train
89413,train
89414,val
89419,train
89420,train
89421,train
89422,train
89423,train
89425,test
89427,train
89428,train
89430,train
89434,train
89437,val
89438,test
89439,train
89440,test
89442,test
89443,train
89444,test
89445,train
89447,train
89448,train
89449,val
89450,train
89451,train
89452,train
89453,train
89454,train
89455,test
89457,train
89460,test
89461,test
89462,train
89464,test
89465,test
89466,train
89467,train
89469,test
89470,test
89471,train
89473,train
89476,train
89477,train
89479,train
89480,test
89481,train
89482,train
89483,train
89484,train
89485,train
89486,train
89487,train
89488,train
89491,train
89492,train
89493,train
89495,train
89496,test
89497,train
89501,train
89502,train
89503,test
89510,train
89511,train
89512,train
89513,train
89515,test
89518,test
89519,train
89521,train
89526,train
89530,train
89531,train
89536,train
89537,train
89539,train
89543,train
89544,train
89545,train
89546,train
89548,train
89549,train
89550,train
89551,train
89552,test
89553,train
89554,train
89555,test
89556,test
89557,val
89558,train
89560,train
89561,train
89563,test
89564,train
89565,train
89566,train
89567,test
89568,train
89569,test
89570,train
89571,train
89574,train
89575,train
89577,train
89579,train
89580,train
89582,train
89583,train
89584,train
89585,train
89586,test
89587,test
89590,train
89591,val
89592,train
89595,test
89597,train
89598,train
89601,train
89602,train
89604,train
89606,train
89607,train
89608,train
89621,test
89622,train
89624,train
89625,train
89626,val
89628,train
89629,train
89630,train
89631,train
89632,train
89633,train
89634,train
89637,train
89638,train
89639,train
89640,train
89641,test
89642,val
89643,train
89645,train
89651,train
89652,train
89653,train
89654,train
89655,train
89656,val
89658,train
89659,train
89660,test
89662,train
89665,val
89666,train
89667,train
89668,train
89669,train
89670,test
89671,train
89672,train
89673,val
89674,val
89675,train
89676,train
89682,train
89683,train
89685,train
89689,test
89691,train
89692,val
89694,train
89696,test
89697,train
89698,test
89699,val
89701,test
89702,train
89703,test
89706,train
89707,test
89708,train
89709,train
89711,test
89712,test
89713,train
89714,train
89715,train
89717,train
89718,train
89720,train
89721,test
89722,train
89724,test
89729,train
89732,test
89733,train
89734,test
89735,train
89736,train
89738,train
89739,train
89740,test
89742,test
89743,train
89745,train
89746,train
89747,test
89748,train
89750,test
89751,val
89753,train
89754,test
89756,test
89757,train
89763,train
89765,train
89767,train
89768,test
89769,test
89771,train
89772,test
89773,test
89774,train
89775,train
89776,train
89777,train
89778,train
89780,val
89782,val
89787,train
89789,test
89791,test
89793,train
89794,train
89797,train
89801,train
89802,train
89803,test
89804,train
89805,train
89806,train
89807,train
89808,train
89809,train
89810,train
89811,train
89812,train
89813,train
89814,test
89816,train
89817,val
89819,train
89821,val
89822,train
89826,train
89827,train
89828,train
89829,train
89830,train
89831,train
89832,test
89834,val
89835,train
89836,train
89837,train
89842,train
89843,train
89846,val
89847,train
89849,train
89852,train
89853,train
89854,train
89856,train
89857,train
89859,test
89862,train
89864,train
89866,train
89867,train
89868,train
89869,train
89871,train
89872,train
89874,train
89880,test
89882,train
89883,train
89885,train
89886,train
89889,train
89890,train
89891,train
89892,train
89893,train
89894,train
89895,train
89896,test
89897,test
89900,train
89901,train
89902,train
89904,train
89905,train
89906,train
89908,val
89909,train
89910,train
89911,train
89912,train
89913,train
89914,train
89916,test
89917,train
89918,test
89921,train
89922,train
89923,test
89924,val
89925,train
89927,train
89928,train
89929,train
89930,train
89931,train
89932,train
89933,train
89934,train
89936,train
89938,val
89939,test
89940,train
89941,train
89942,train
89943,val
89946,val
89948,train
89951,test
89952,test
89953,val
89954,test
89955,val
89956,val
89958,train
89959,train
89961,train
89962,train
89963,train
89965,train
89966,train
89968,train
89969,train
89970,train
89972,train
89973,train
89974,train
89975,train
89976,train
89977,train
89979,test
89980,train
89983,train
89986,train
89987,test
89988,test
89990,train
89992,train
89993,train
89994,val
89995,train
89996,train
89998,train
89999,train
90000,test
90001,train
90003,train
90007,train
90009,train
90011,train
90013,val
90015,test
90016,val
90017,train
90018,train
90019,test
90021,train
90023,train
90024,test
90026,test
90027,train
90028,test
90029,train
90030,val
90031,val
90034,test
90035,val
90036,test
90037,train
90038,train
90039,train
90040,train
90041,train
90042,test
90043,test
90044,train
90045,train
90046,train
90047,train
90048,train
90049,train
90051,val
90052,train
90053,train
90054,train
90055,train
90056,val
90057,train
90061,train
90064,train
90066,train
90067,train
90068,train
90070,train
90071,train
90072,train
90073,test
90074,train
90075,train
90076,train
90078,train
90079,train
90080,train
90081,train
90082,train
90083,train
90084,train
90085,train
90086,test
90087,train
90088,train
90091,train
90093,train
90094,train
90095,test
90096,train
90097,train
90099,test
90101,train
90102,train
90104,train
90105,train
90107,train
90109,test
90110,train
90111,train
90112,train
90116,train
90117,train
90118,train
90120,val
90121,train
90122,train
90123,train
90124,train
90125,train
90126,train
90127,train
90128,train
90129,train
90130,train
90131,test
90132,train
90134,train
90138,train
90139,train
90140,val
90141,train
90142,val
90143,train
90144,train
90145,train
90146,train
90147,train
90148,val
90150,train
90152,train
90153,train
90154,train
90155,train
90156,test
90158,train
90159,train
90160,test
90161,train
90162,train
90163,train
90166,test
90168,train
90171,val
90174,train
90175,train
90176,val
90177,train
90178,train
90179,train
90181,train
90183,val
90186,train
90188,train
90189,train
90191,train
90195,train
90196,test
90198,val
90199,train
90200,train
90201,test
90203,train
90204,val
90205,train
90206,train
90207,train
90208,val
90209,val
90210,train
90211,test
90214,train
90215,test
90217,train
90219,test
90221,test
90222,train
90225,test
90226,val
90227,val
90228,train
90229,train
90231,val
90232,train
90233,val
90235,train
90237,test
90238,train
90239,train
90240,val
90241,test
90242,train
90245,val
90246,test
90247,test
