,subset
86054,train
86055,val
86056,train
86057,val
86058,val
86061,val
86062,val
86069,train
86070,train
86071,val
86074,train
86077,train
86078,train
86079,train
86080,train
86081,train
86082,val
86084,train
86085,train
86086,val
86087,train
86088,train
86089,train
86091,val
86094,val
86095,train
86096,val
86097,train
86098,train
86101,val
86102,train
86107,train
86108,train
86109,val
86112,train
86116,val
86121,val
86129,val
86134,train
86146,train
86153,val
86154,train
86157,train
86158,val
86159,train
86165,train
86167,train
86168,train
86171,train
86174,train
86177,val
86179,val
86191,train
86231,val
86249,val
86253,train
86281,train
86285,train
86291,train
86293,train
86296,train
86302,train
86303,train
86304,train
86305,train
86306,train
86307,train
86308,train
86309,train
86311,val
86313,train
86314,train
86315,val
86316,train
86317,train
86322,train
86325,val
86327,train
86336,train
86342,train
86343,train
86344,train
86345,val
86346,train
86349,train
86358,train
86374,val
86387,train
86402,train
86404,train
86407,train
86409,train
86420,train
86428,train
86435,val
86438,train
86439,val
86440,train
86461,val
86469,train
86474,train
86479,val
86501,train
86505,val
86522,train
86525,train
86527,val
86536,val
86551,train
86555,train
86557,train
86569,train
86571,val
86575,val
86576,train
86577,train
86578,val
86579,train
86580,train
86644,train
86664,val
86665,val
86668,val
86681,val
86708,train
86731,train
86760,val
86763,train
86765,train
86768,train
86771,train
86774,val
86782,val
86783,train
86803,train
86806,val
86819,val
86820,val
86832,train
86840,val
86842,train
86845,val
86847,train
86855,train
86863,train
86868,train
86893,train
86894,train
86895,train
86896,train
86897,val
86898,train
86899,val
86900,train
86901,val
86902,train
86903,train
86904,train
86905,train
86906,train
86907,train
86908,train
86909,train
86911,train
86912,train
86913,val
86914,train
86915,train
86916,val
86917,train
86918,train
86919,val
86921,train
86922,train
86924,val
86925,val
86926,train
86927,val
86928,val
86929,train
86931,train
86933,val
86935,train
86936,train
86938,train
86939,train
86957,train
86960,train
86962,val
86964,train
86965,train
86967,train
87002,val
87003,train
87024,train
87032,val
87035,train
87041,train
87043,val
87047,train
87048,val
87053,train
87054,train
87055,train
87056,val
87059,train
87062,train
87063,train
87073,train
87079,train
87080,train
87081,train
87083,train
87086,train
87095,val
87100,train
87101,train
87133,train
87135,val
87143,train
87150,train
87159,train
87170,val
87171,val
87177,val
87197,train
87203,train
87215,train
87217,train
87220,train
87221,val
87227,train
87234,val
87242,train
87244,train
87245,train
87263,val
87278,train
87310,train
87311,train
87320,train
87323,train
87328,train
87340,train
87341,val
87343,train
87344,train
87345,train
87346,train
87347,train
87348,train
87352,train
87366,val
87369,val
87380,train
87383,train
87406,train
87426,val
87432,train
87435,train
87461,train
87465,train
87470,train
87490,train
87497,train
87503,train
87533,train
87536,val
87557,train
87558,train
87564,train
87610,train
87623,train
87641,train
87657,val
87659,train
87663,train
87666,train
87721,train
87750,train
87751,train
87754,train
87755,val
87756,train
87757,train
87760,val
87761,train
87763,val
87771,train
87773,val
87775,train
87776,train
87777,train
87778,train
87779,train
87781,val
87782,train
87783,train
87784,train
87785,train
87786,train
87787,train
87788,train
87789,train
87798,train
87801,train
87802,train
87803,train
87804,val
87805,val
87806,train
87807,train
87809,train
87810,train
87811,val
87812,train
87814,train
87815,train
87816,train
87817,train
87818,train
87820,train
87821,train
87822,train
87823,train
87824,val
87829,train
87832,train
87838,val
87847,train
87864,train
87872,val
87873,train
87903,train
87915,train
87916,train
87917,val
87918,train
87919,train
87920,train
87921,train
87922,train
87925,train
87926,train
87927,train
87930,train
87937,train
87938,train
87943,train
87944,val
87954,train
87962,val
87966,train
87967,train
87968,train
87969,val
87970,val
87971,train
87972,train
87973,train
87974,train
87975,train
87976,val
87978,val
87979,train
87981,train
87982,train
87983,train
87984,train
87985,val
87986,train
87987,train
87989,train
87994,train
88003,train
88011,train
88013,train
88014,train
88015,train
88020,val
88065,val
88068,train
88071,train
88073,train
88103,train
88118,val
88124,train
88126,val
88130,train
88151,train
88154,train
88165,val
88189,train
88193,val
88194,train
88195,train
88199,val
88203,val
88204,train
88209,train
88210,train
88211,train
88212,train
88213,train
88215,train
88216,train
88218,train
88219,train
88220,val
88221,val
88222,train
88223,val
88224,train
88225,train
88229,train
88250,train
88270,train
88271,train
88277,train
88298,train
88324,train
88376,train
88382,train
88383,train
88385,train
88386,train
88387,train
88390,train
88391,val
88392,train
88393,train
88395,train
88396,train
88399,train
88403,train
88406,train
88407,train
88408,train
88409,train
88412,train
88414,val
88415,train
88416,train
88418,train
88419,train
88420,val
88424,train
88425,val
88426,train
88427,train
88430,train
88431,val
88432,train
88433,train
88436,train
88440,val
88441,train
88442,train
88444,train
88445,train
88446,train
88447,train
88448,val
88449,train
88450,train
88452,train
88454,train
88461,train
88466,train
88469,val
88472,train
88473,train
88474,val
88475,train
88477,train
88478,val
88480,train
88481,val
88482,train
88483,train
88486,train
88487,val
88491,train
88492,train
88494,train
88500,train
88501,train
88502,train
88503,train
88504,train
88505,train
88506,train
88508,train
88509,train
88510,train
88511,val
88512,train
88514,train
88515,train
88516,val
88519,train
88520,train
88523,train
88524,train
88526,train
88527,train
88528,train
88534,train
88540,train
88542,train
88550,train
88564,train
88565,train
88569,train
88570,train
88574,train
88588,val
88593,train
88594,val
88598,train
88599,train
88601,val
88603,train
88604,train
88605,train
88607,train
88608,train
88610,val
88611,train
88612,train
88613,train
88615,train
88622,train
88624,train
88626,train
88629,train
88630,val
88632,val
88638,val
88639,train
88640,train
88642,val
88643,train
88644,train
88645,train
88651,val
88655,val
88662,val
88669,train
88671,train
88681,train
88682,train
88696,train
88701,train
88713,train
88714,train
88716,train
88718,train
88719,train
88720,train
88722,train
88728,val
88732,train
88734,train
88737,train
88741,train
88749,train
88755,train
88756,train
88757,train
88762,val
88763,train
88764,train
88767,train
88775,val
88786,train
88788,train
88790,train
88791,train
88795,train
88796,train
88810,train
88811,val
88812,train
88813,val
88823,train
88828,train
88830,val
88835,train
88861,train
88870,train
88873,train
88881,train
88882,val
88884,train
88891,val
88894,val
88918,train
88919,train
88950,train
88958,train
88959,train
88960,train
88961,val
88964,train
88967,train
88973,train
88978,train
88979,val
88985,train
88986,train
88989,val
88993,train
88994,train
88997,train
89007,val
89009,val
89019,train
89020,train
89023,train
89026,train
89027,train
89028,train
89029,train
89033,val
89034,train
89035,train
89048,train
89050,train
89063,train
89066,train
89074,train
89083,train
89084,train
89088,val
89091,train
89092,val
89093,val
89101,train
89105,train
89108,train
89109,train
89117,train
89119,train
89128,train
89136,train
89137,train
89138,train
89139,train
89140,train
89141,train
89142,train
89143,train
89144,train
89145,train
89146,train
89147,train
89149,val
89155,train
89159,train
89168,train
89171,train
89172,train
89173,val
89178,val
89179,train
89180,train
89181,train
89182,train
89183,train
89185,train
89186,train
89188,train
89189,train
89190,train
89191,train
89192,train
89193,train
89194,train
89195,val
89196,train
89197,train
89198,val
89200,val
89201,train
89206,train
89208,train
89209,val
89211,val
89213,val
89227,val
89232,train
89262,train
89268,train
89271,train
89287,val
89300,train
89333,train
89335,train
89336,train
89346,train
89381,train
89385,train
89388,train
89397,train
89398,val
89399,train
89400,train
89401,train
89403,train
89404,train
89409,val
89411,train
89413,val
89419,train
89420,train
89421,train
89423,train
89427,train
89430,train
89434,train
89437,train
89439,train
89442,train
89443,train
89444,val
89445,val
89447,train
89460,train
89461,train
89462,train
89464,train
89465,train
89466,train
89467,train
89469,train
89470,val
89471,val
89476,train
89477,val
89479,train
89480,val
89481,train
89484,train
89502,val
89510,train
89511,train
89512,train
89526,train
89545,train
89551,train
89552,train
89561,train
89564,val
89567,train
89606,train
89607,train
89608,train
89637,train
89675,train
89685,val
89721,train
89729,train
89738,train
89739,train
89740,train
89742,train
89743,val
89745,train
89746,train
89747,train
89748,val
89756,train
89780,train
89813,train
89831,train
89880,val
89882,train
89885,train
89889,val
89890,train
89891,train
89892,val
89897,train
89900,train
89901,val
89902,train
89904,train
89905,train
89906,val
89908,train
89909,train
89910,val
89911,train
89912,train
89913,train
89914,train
89916,train
89917,val
89918,train
89921,train
89923,train
89924,train
89925,train
89927,train
89928,train
89929,train
89930,val
89931,train
89932,train
89933,train
89934,train
89936,train
89938,train
89939,val
89940,val
89941,train
89942,train
89943,train
89946,train
89948,train
89952,train
89953,train
89955,train
89958,train
89959,train
89961,train
89962,val
89963,train
89965,train
89966,train
89968,val
89969,train
89970,val
89972,train
89973,train
89974,val
89975,train
89976,train
89977,val
89979,train
89980,train
89983,val
89986,train
89987,train
89988,train
89990,train
89992,train
89993,train
89994,train
89995,train
89996,train
89998,train
89999,train
90000,train
90001,train
90007,val
90009,train
90011,train
90013,val
90015,train
90018,train
90021,train
90023,train
90024,train
90026,train
90027,train
90028,train
90029,train
90030,val
90031,train
90034,val
90036,train
90037,val
90038,train
90039,train
90040,train
90041,train
90042,train
90043,train
90044,train
90045,train
90046,train
90047,val
90048,train
90049,train
90051,train
90052,train
90053,train
90054,train
90055,val
90056,train
90057,train
90061,train
90064,train
90066,train
90067,train
90068,train
90070,train
90071,train
90072,train
90073,val
90074,train
90075,train
90076,val
90078,train
90079,train
90080,train
90081,train
90082,train
90083,val
90084,val
90085,train
90086,train
90087,train
90088,train
90091,train
90093,train
90094,train
90095,train
90097,train
90105,train
90110,val
90124,train
90143,train
90158,train
90176,train
90183,train
90203,train
90217,train
90219,train
90231,train
90235,val
90239,train
90275,val
90296,train
90304,val
90305,train
90306,train
90319,train
90344,val
90345,train
90348,train
90352,train
90353,train
90354,train
90356,train
90357,train
90359,train
90360,train
90361,train
90362,train
90364,train
90365,train
90366,val
90367,train
90368,train
90370,train
90371,train
90372,train
90376,train
90377,train
90378,val
90379,val
90380,train
90381,train
90382,train
90383,train
90384,train
90385,train
90386,train
90388,train
90389,val
90390,val
90391,train
90392,train
90393,train
90394,train
90395,train
90397,train
90398,val
90402,train
90404,train
90410,train
90412,train
90413,train
90414,train
90415,train
90416,train
90421,train
90422,train
90423,train
90425,val
90426,train
90432,train
90435,train
90436,train
90438,train
90442,train
90445,val
90447,train
90448,train
90452,train
90454,train
90458,train
90460,train
90463,train
90465,train
90466,val
90468,train
90470,train
90472,train
90473,train
90474,val
90475,train
90477,train
90478,train
90482,train
90485,train
90486,train
90488,train
90491,train
90493,train
90495,train
90497,train
90498,train
90499,train
90500,train
90501,val
90504,train
90512,train
90514,train
90516,train
90517,train
90518,val
90521,train
90522,train
90523,train
90524,train
90525,train
90531,val
90538,train
90539,val
90558,train
90559,train
90560,train
90570,train
90576,train
90582,train
90590,train
90592,train
90594,train
90595,train
90596,train
90597,train
90598,train
90599,train
90600,train
90601,train
90605,train
90608,val
90616,train
90620,train
90621,train
90622,val
90624,train
90628,train
90633,train
90634,train
90650,train
90664,train
90692,train
90696,train
90697,train
90701,train
90705,val
90741,val
90748,train
90749,val
90750,train
90760,train
