,sale_price,price_class
68304,188000,0
68305,310000,0
68306,375131,0
68307,300000,0
68308,215000,0
68309,245000,0
68311,230000,0
68313,320000,0
68314,334000,0
68316,205000,0
68318,339000,0
68319,187000,0
68320,243000,0
68321,272450,0
68323,138000,0
68324,395000,0
68325,275000,0
68326,172000,0
68328,260000,0
68329,422000,0
68330,285000,0
68331,400000,0
68332,343000,0
68336,459000,0
68337,249999,0
68338,365000,0
68339,436500,0
68340,395000,0
68341,345000,0
68342,440000,0
68343,254000,0
68345,335000,0
68349,310000,0
68350,379000,0
68351,283000,0
68352,406000,0
68353,330000,0
68354,249000,0
68355,385000,0
68356,410000,0
68357,300000,0
68361,375000,0
68362,301000,0
68366,301000,0
68370,395000,0
68374,425000,0
68375,363000,0
68376,297000,0
68378,404000,0
68379,264500,0
68380,370000,0
68383,285000,0
68384,179000,0
68385,240000,0
68386,126000,0
68388,330000,0
68392,388000,0
68393,419000,0
68394,200000,0
68395,395000,0
68396,384900,0
68397,347000,0
68398,293000,0
68399,290000,0
68400,349000,0
68401,320000,0
68402,175000,0
68405,355000,0
68408,425000,0
68409,375000,0
68410,389000,0
68412,400530,0
68415,395000,0
68416,320000,0
68418,412000,0
68421,310000,0
68423,287000,0
68424,393000,0
68425,405000,0
68426,260000,0
68427,295000,0
68430,317500,0
68433,320000,0
68435,242500,0
68436,255000,0
68437,310000,0
68438,315000,0
68439,269000,0
68440,340000,0
68442,390000,0
68443,290000,0
68444,380000,0
68446,344975,0
68447,299000,0
68449,338000,0
68450,381000,0
68451,399000,0
68452,280000,0
68453,355000,0
68454,325000,0
68455,70000,0
68456,365000,0
68461,430000,0
68464,465000,0
68473,446160,0
68474,446160,0
68481,300000,0
68483,332500,0
68501,410000,0
68535,450000,0
68550,299000,0
68551,440000,0
68552,379000,0
68554,398000,0
68556,445000,0
68557,330000,0
68559,390000,0
68560,334766,0
68561,237060,0
68562,330000,0
68563,330000,0
68564,333900,0
68565,240000,0
68566,275000,0
68567,325000,0
68568,310000,0
68571,327000,0
68585,3000000,1
68586,407300,0
68644,1980000,1
68671,1870000,1
68686,2075000,1
68726,1652000,1
68745,180000,0
68746,160000,0
68747,170000,0
68748,245000,0
68750,290000,0
68751,212000,0
68752,250000,0
68753,237000,0
68754,245000,0
68755,247000,0
68756,265000,0
68758,5000000,1
68793,146000,0
68807,2090000,1
68812,350000,0
68813,247500,0
68814,360000,0
68815,380000,0
68816,255250,0
68817,323100,0
68820,230000,0
68821,199000,0
68822,320000,0
68823,269000,0
68824,295888,0
68825,218000,0
68826,220000,0
68827,190000,0
68828,170000,0
68829,245000,0
68831,290000,0
68832,180000,0
68833,225500,0
68835,280000,0
68836,220000,0
68837,315000,0
68838,340000,0
68839,215000,0
68842,340000,0
68843,219000,0
68844,260000,0
68845,307000,0
68846,409900,0
68849,390000,0
68850,320000,0
68852,265000,0
68856,339000,0
68858,345000,0
68859,385000,0
68860,320000,0
68862,373000,0
68863,374000,0
68864,320000,0
68865,240000,0
68866,261000,0
68867,315000,0
68868,325000,0
68871,379000,0
68873,243000,0
68874,230000,0
68876,330000,0
68880,390000,0
68881,313333,0
68882,377500,0
68883,430000,0
68884,430000,0
68885,360000,0
68886,415000,0
68890,375000,0
68891,260000,0
68893,224800,0
68896,350000,0
68897,255500,0
68898,298000,0
68901,370000,0
68902,269900,0
68905,235500,0
68907,236500,0
68908,290000,0
68909,255000,0
68912,235000,0
68913,265000,0
68916,359900,0
68919,265000,0
68921,355500,0
68922,232000,0
68923,325000,0
68925,345000,0
68927,360000,0
68928,425000,0
68929,320000,0
68932,238900,0
68933,275000,0
68934,332500,0
68935,264000,0
68936,367500,0
68941,339900,0
68942,260000,0
68943,370000,0
68944,315000,0
68946,390000,0
68947,256600,0
68948,330000,0
68949,388000,0
68950,239000,0
68951,230000,0
68952,256923,0
68953,399900,0
68954,360000,0
68956,349900,0
68957,409900,0
68958,350000,0
68959,412500,0
68960,355000,0
68961,245000,0
68962,348000,0
68963,395000,0
68964,350000,0
68965,315000,0
68967,254000,0
68968,358000,0
68971,390000,0
68973,360000,0
68974,150000,0
68975,343000,0
68976,415000,0
68979,440000,0
68980,405000,0
68981,150000,0
68984,293000,0
68985,365000,0
68986,320000,0
68987,370000,0
68988,375000,0
68989,237000,0
68990,255000,0
68991,380000,0
68992,450000,0
68996,440000,0
68997,373800,0
68998,410000,0
68999,425000,0
69004,205000,0
69007,455000,0
69009,300000,0
69012,450000,0
69013,260000,0
69015,235000,0
69016,228000,0
69018,359000,0
69019,360000,0
69021,340000,0
69022,365000,0
69023,325000,0
69024,270000,0
69027,260000,0
69030,385000,0
69032,321810,0
69034,300000,0
69045,400000,0
69049,342000,0
69056,280000,0
69058,329000,0
69060,345000,0
69064,335000,0
69070,355000,0
69071,235000,0
69072,325000,0
69076,215000,0
69078,285000,0
69082,435000,0
69083,437000,0
69085,310000,0
69086,377000,0
69089,240000,0
69091,325000,0
69092,285000,0
69093,435000,0
69095,1745000,1
69096,330000,0
69097,210000,0
69101,300000,0
69103,295000,0
69106,245000,0
69110,280000,0
69111,400000,0
69113,450000,0
69115,392000,0
69119,315000,0
69120,450000,0
69130,350000,0
69131,430000,0
69132,230000,0
69133,360000,0
69135,285000,0
69136,200000,0
69138,275000,0
69142,210000,0
69152,402500,0
69153,180000,0
69157,290000,0
69158,370000,0
69161,450000,0
69162,275000,0
69163,355000,0
69164,2125000,1
69166,281927,0
69292,390000,0
69327,260000,0
69334,296148,0
69349,264000,0
69353,437252,0
69477,200000,0
69503,1790000,1
69538,330000,0
69539,455000,0
69540,425000,0
69541,325000,0
69542,250000,0
69543,302500,0
69545,385000,0
69546,335000,0
69547,434500,0
69548,420000,0
69549,295000,0
69550,425000,0
69551,405000,0
69552,405000,0
69553,420000,0
69554,315000,0
69555,302500,0
69557,420000,0
69559,277000,0
69560,177000,0
69563,342500,0
69564,200000,0
69565,190000,0
69566,285000,0
69568,235000,0
69569,268000,0
69570,260000,0
69571,299000,0
69572,235000,0
69573,165000,0
69575,385000,0
69576,235000,0
69577,387500,0
69578,300000,0
69579,299000,0
69580,324000,0
69582,269000,0
69583,303000,0
69584,180000,0
69586,182000,0
69594,425000,0
69606,1675000,1
69613,1850000,1
69624,405000,0
69669,3180000,1
69670,427500,0
69674,285000,0
69677,405000,0
69678,360000,0
69679,350000,0
69680,365000,0
69681,347500,0
69685,300000,0
69688,315000,0
69694,330000,0
69695,320000,0
69696,350200,0
69697,275000,0
69709,7200000,1
69713,405000,0
69714,285000,0
69716,350000,0
69719,350200,0
69777,278000,0
69778,395000,0
69779,200000,0
69780,280000,0
69781,225000,0
69782,264000,0
69783,260000,0
69784,270000,0
69785,189000,0
69787,315000,0
69788,270000,0
69789,290000,0
69790,215000,0
69791,180000,0
69792,220000,0
69793,175000,0
69794,245000,0
69795,290000,0
69796,265000,0
69797,255000,0
69798,260000,0
69800,278888,0
69801,400000,0
69802,320000,0
69803,300000,0
69804,279000,0
69805,280000,0
69806,120000,0
69807,260000,0
69808,390000,0
69809,367000,0
69810,215000,0
69811,275000,0
69812,300000,0
69813,420000,0
69814,140000,0
69815,279000,0
69816,210000,0
69817,203500,0
69818,300000,0
69819,405000,0
69820,215000,0
69821,190000,0
69822,250000,0
69823,180000,0
69824,174000,0
69825,285000,0
69826,295000,0
69827,200000,0
69828,235000,0
69831,273000,0
69834,300000,0
69840,318000,0
69841,302000,0
69842,385000,0
69852,410000,0
69854,455000,0
69859,450000,0
69861,7350000,1
69862,220000,0
69870,450000,0
69871,430000,0
69916,127969,0
69918,370000,0
69922,190000,0
69927,322000,0
69931,340000,0
69997,242000,0
70061,285000,0
70090,400000,0
70093,425000,0
70131,200000,0
70159,321945,0
70161,342000,0
70169,387500,0
70196,375000,0
70216,425000,0
70254,460000,0
70278,325000,0
70284,420000,0
70296,325000,0
70301,1800000,1
70304,190000,0
70306,275000,0
70321,310000,0
70330,98186,0
70335,2000000,1
70382,152000,0
70383,341000,0
70384,175000,0
70385,175000,0
70387,400000,0
70388,165000,0
70389,410000,0
70390,280000,0
70391,347500,0
70392,309888,0
70393,160000,0
70394,324480,0
70395,360000,0
70408,1750000,1
70409,1850000,1
70413,2500000,1
70421,1625000,1
70438,1800000,1
70456,1875000,1
70457,2630000,1
70462,1700000,1
70471,110000,0
70472,450000,0
70489,238000,0
70490,190000,0
70491,205000,0
70493,225000,0
70494,190000,0
70495,190000,0
70496,185000,0
70497,150000,0
70499,265000,0
70500,235000,0
70501,175000,0
70502,232000,0
70503,178000,0
70505,250000,0
70507,230000,0
70508,165000,0
70510,153000,0
70511,240000,0
70512,190000,0
70513,166000,0
70515,210000,0
70516,150000,0
70517,180000,0
70518,230000,0
70519,182500,0
70520,240000,0
70521,190000,0
70522,210000,0
70524,162500,0
70525,215000,0
70527,230000,0
70545,387500,0
70567,2300000,1
70569,102137,0
70656,1600000,1
70694,350000,0
70702,1600000,1
70710,350000,0
70723,210635,0
70729,190000,0
70731,235000,0
70732,385000,0
70739,366000,0
70743,400000,0
70744,330000,0
70776,435000,0
70840,430000,0
70841,450000,0
70892,172500,0
70894,290000,0
70895,270000,0
70896,276000,0
70897,310000,0
70898,182000,0
70899,304200,0
70900,293000,0
70901,310000,0
70902,165000,0
70903,269000,0
70904,310000,0
70906,215000,0
70907,265000,0
70908,235000,0
70910,278000,0
70911,245000,0
70913,260000,0
70914,329000,0
70915,260000,0
70917,325000,0
70919,205000,0
70921,155000,0
70922,285000,0
70926,332500,0
70927,175000,0
70928,270000,0
70929,295000,0
70930,315000,0
70931,210000,0
70933,269999,0
70934,310000,0
70937,227000,0
70938,305000,0
70939,345000,0
70940,300000,0
70941,155000,0
70942,305000,0
70944,120000,0
70945,225500,0
70946,170000,0
70948,290000,0
70949,174000,0
70950,179000,0
70954,250000,0
70956,165000,0
70957,235000,0
70959,250000,0
70960,369000,0
70961,258000,0
70962,229000,0
70963,155000,0
70964,185000,0
70965,170000,0
70966,190000,0
70967,283000,0
70971,275000,0
70972,225000,0
70973,225000,0
70974,185000,0
70975,249999,0
70979,237000,0
70980,305000,0
70981,345000,0
70983,300000,0
70984,150000,0
70986,247000,0
70987,283000,0
70988,175000,0
70989,190000,0
70990,151000,0
70991,240000,0
70993,165000,0
70994,229000,0
70995,135000,0
70996,289000,0
70997,248000,0
70998,155000,0
70999,145000,0
71001,175000,0
71002,210000,0
71004,189000,0
71005,295000,0
71006,238000,0
71009,285000,0
71010,130000,0
71011,290000,0
71012,171000,0
71013,195000,0
71014,189000,0
71015,135000,0
71017,320000,0
71019,285000,0
71020,260000,0
71021,260000,0
71022,270000,0
71023,112700,0
71024,119000,0
71025,140000,0
71027,239000,0
71028,115000,0
71029,265000,0
71030,229000,0
71031,128000,0
71032,310000,0
71033,140000,0
71034,195000,0
71035,150000,0
71036,162500,0
71037,300000,0
71038,159000,0
71039,270000,0
71040,295000,0
71041,110000,0
71042,220000,0
71048,314000,0
71049,210000,0
71051,390000,0
71052,389000,0
71053,450000,0
71054,370000,0
71055,401000,0
71058,448000,0
71059,390000,0
71060,420000,0
71061,270000,0
71062,248430,0
71063,270000,0
71065,380000,0
71066,390000,0
71067,395000,0
71068,245000,0
71069,365000,0
71070,350000,0
71071,445000,0
71072,270000,0
71073,395000,0
71074,245000,0
71075,310000,0
71076,279000,0
71077,400000,0
71079,410000,0
71080,415000,0
71081,405000,0
71083,295000,0
71084,305500,0
71085,451500,0
71086,405000,0
71088,285000,0
71090,390000,0
71092,435000,0
71093,415000,0
71094,181677,0
71095,295000,0
71096,235000,0
71098,350000,0
71099,315000,0
71101,380000,0
71104,3500000,1
71107,430000,0
71133,399000,0
71140,230000,0
71171,450000,0
71214,320000,0
71248,1900000,1
71303,2665000,1
71304,69241,0
71334,101000,0
71404,157170,0
71412,1700000,1
71433,1800000,1
71446,2665000,1
71470,100000,0
71481,281460,0
71488,250801,0
71499,1680000,1
71507,1700000,1
71519,1600000,1
71520,1720000,1
71535,2790000,1
71536,2840000,1
71539,1730000,1
71540,3170000,1
71550,400000,0
71552,422500,0
71556,290000,0
71557,300000,0
71558,340000,0
71562,310000,0
71565,152853,0
71568,229000,0
71571,364750,0
71572,215000,0
71573,399000,0
71574,390000,0
71575,362500,0
71576,365000,0
71577,225000,0
71578,190000,0
71579,172500,0
71584,314000,0
71588,390000,0
71589,373000,0
71592,330000,0
71594,349794,0
71600,302100,0
71601,317205,0
71602,425000,0
71605,410000,0
71606,420000,0
71607,285000,0
71608,302100,0
71609,260000,0
71610,200000,0
71611,395000,0
71612,300000,0
71613,345000,0
71614,319000,0
71616,309000,0
71617,315000,0
71618,300000,0
71619,455000,0
71620,330000,0
71622,275000,0
71623,290000,0
71626,304000,0
71627,452500,0
71628,334000,0
71629,375000,0
71630,455000,0
71631,395000,0
71632,445000,0
71636,460000,0
71638,358000,0
71639,289000,0
71641,385000,0
71642,335000,0
71643,316500,0
71645,338000,0
71646,285000,0
71649,435000,0
71650,340000,0
71653,335000,0
71655,274000,0
71657,360000,0
71660,360000,0
71664,245000,0
71675,395000,0
71676,420000,0
71677,330000,0
71678,400000,0
71679,200000,0
71681,210000,0
71683,300000,0
71684,335000,0
71686,330000,0
71688,265000,0
71692,352500,0
71693,295000,0
71696,310000,0
71697,395000,0
71701,438000,0
71708,425000,0
71709,365000,0
71710,380000,0
71711,370000,0
71712,375000,0
71713,432000,0
71715,460000,0
71717,430000,0
71718,465000,0
71719,200000,0
71722,335000,0
71723,315000,0
71724,333000,0
71725,350000,0
71726,340000,0
71728,450000,0
71731,280000,0
71733,425000,0
71734,385000,0
71737,450000,0
71740,419000,0
71742,237350,0
71743,380000,0
71745,192000,0
71746,212000,0
71748,450000,0
71753,392000,0
71754,288000,0
71755,398000,0
71757,450000,0
71758,400000,0
71760,440000,0
71762,295000,0
71763,329000,0
71765,435000,0
71766,299000,0
71767,408000,0
71768,445000,0
71769,303000,0
71770,370000,0
71771,286000,0
71772,283500,0
71773,252500,0
71774,437000,0
71775,430000,0
71778,373000,0
71782,300000,0
71786,360000,0
71787,320000,0
71788,235000,0
71790,235000,0
71791,235000,0
71792,320000,0
71793,265000,0
71795,330000,0
71796,240000,0
71797,345000,0
71798,337000,0
71800,225000,0
71801,330000,0
71803,350000,0
71804,300000,0
71805,305000,0
71806,325000,0
71808,210000,0
71809,332000,0
71810,205000,0
71812,350000,0
71815,300000,0
71816,290000,0
71818,280000,0
71820,335000,0
71821,180000,0
71824,300000,0
71825,345000,0
71826,190000,0
71827,350000,0
71828,275000,0
71829,310000,0
71832,320000,0
71833,400000,0
71834,288000,0
71835,320000,0
71837,394425,0
71838,412000,0
71839,385000,0
71840,235000,0
71841,175000,0
71842,385000,0
71843,310000,0
71845,212500,0
71846,275000,0
71847,235000,0
71848,150786,0
71849,365000,0
71851,225000,0
71852,320000,0
71853,270000,0
71854,272000,0
71855,330000,0
71857,365000,0
71858,335000,0
71859,219000,0
71860,225000,0
71861,360000,0
71862,396500,0
71864,225000,0
71865,370000,0
71866,372000,0
71870,385000,0
71871,188000,0
71873,300000,0
71874,300000,0
71875,355000,0
71876,388000,0
71877,215000,0
71878,280000,0
71879,265000,0
71880,230000,0
71882,200000,0
71884,310000,0
71885,240000,0
71887,330000,0
71888,300000,0
71889,330000,0
71890,335000,0
71891,215000,0
71892,225000,0
71893,350000,0
71894,295000,0
71895,370000,0
71896,250000,0
71897,235000,0
71898,365000,0
71899,465000,0
71900,234000,0
71905,350000,0
71909,230000,0
71910,380000,0
71911,359000,0
71914,267500,0
71916,409000,0
71918,345000,0
71921,410000,0
71922,285000,0
71923,320000,0
71924,400000,0
71926,440000,0
71927,100000,0
71928,250000,0
71929,140000,0
71931,186295,0
71932,397765,0
71933,200393,0
71934,385000,0
71935,278000,0
71936,395000,0
71937,285000,0
71942,350000,0
71946,390000,0
71947,445000,0
71950,200000,0
71951,8158398,1
71952,8158398,1
71953,8158398,1
71954,8158398,1
71955,8158398,1
71956,8158398,1
71957,8158398,1
71958,8158398,1
71959,8158398,1
71960,8158398,1
71961,8158398,1
71962,8158398,1
71963,8158398,1
71964,8158398,1
71965,8158398,1
71966,8158398,1
71967,8158398,1
71968,8158398,1
71969,8158398,1
71970,8158398,1
71971,8158398,1
71972,8158398,1
71973,8158398,1
71974,8158398,1
71975,8158398,1
71976,8158398,1
71977,8158398,1
71978,8158398,1
71979,8158398,1
71980,8158398,1
71981,8158398,1
71982,8158398,1
71983,8158398,1
71984,8158398,1
71985,8158398,1
71986,8158398,1
71987,8158398,1
71988,8158398,1
71989,8158398,1
71990,8158398,1
71991,8158398,1
71992,8158398,1
71993,8158398,1
71994,8158398,1
71995,8158398,1
71996,8158398,1
71997,8158398,1
71998,113000,0
71999,420000,0
72008,310000,0
72010,328000,0
72014,315000,0
72015,310000,0
72016,435000,0
72017,180000,0
72018,308888,0
72019,350000,0
72020,340000,0
72021,345000,0
72022,433500,0
72024,215000,0
72025,180000,0
72026,300000,0
72028,345000,0
72029,285000,0
72030,290000,0
72031,280000,0
72032,280000,0
72033,460000,0
72035,360000,0
72036,427975,0
72037,430000,0
72038,415000,0
72040,435000,0
72042,454000,0
72043,310000,0
72045,328000,0
72046,435000,0
72047,335500,0
72048,334500,0
72049,209000,0
72051,318000,0
72052,145000,0
72053,245000,0
72054,270000,0
72055,310000,0
72056,220000,0
72057,415000,0
72060,385000,0
72064,440000,0
72066,330000,0
72068,430000,0
72070,277836,0
72071,432600,0
72077,355000,0
72078,302000,0
72080,375000,0
72083,365000,0
72085,345000,0
72086,390000,0
72088,345000,0
72090,440000,0
72093,420000,0
72098,450000,0
72099,421000,0
72106,443000,0
72109,435000,0
72123,456000,0
72128,350000,0
72133,455000,0
72134,360000,0
72138,305000,0
72141,64463,0
72142,230000,0
72144,430000,0
72145,430000,0
72150,410000,0
72152,458000,0
72155,350000,0
72158,438000,0
72159,425880,0
72161,464412,0
72165,444132,0
72167,436020,0
72170,404586,0
72174,3650000,1
72207,2500000,1
72219,270000,0
72238,350000,0
72284,424230,0
72304,450000,0
72312,2300000,1
72320,1699913,1
72341,3000000,1
72342,155000,0
72343,130000,0
72344,175000,0
72345,130000,0
72346,198000,0
72347,235000,0
72348,153000,0
72349,135000,0
72350,137000,0
72351,160000,0
72352,140000,0
72353,225000,0
72354,230000,0
72355,177000,0
72358,210000,0
72359,121000,0
72360,165000,0
72361,163000,0
72362,125000,0
72363,171000,0
72364,150000,0
72365,223836,0
72366,121500,0
72367,148000,0
72368,165000,0
72369,176526,0
72372,165000,0
72375,111000,0
72376,140000,0
72377,105000,0
72378,62500,0
72379,140000,0
72380,190000,0
72381,301000,0
72382,175000,0
72383,220000,0
72384,220000,0
72385,220000,0
72386,170000,0
72387,42000,0
72389,180000,0
72390,200000,0
72392,200000,0
72393,250000,0
72394,222000,0
72395,135000,0
72396,130000,0
72397,135500,0
72398,125000,0
72399,125000,0
72400,129000,0
72403,104000,0
72404,125000,0
72405,141960,0
72406,355000,0
72407,200000,0
72408,110000,0
72409,200000,0
72410,150000,0
72412,114000,0
72413,264900,0
72414,135000,0
72415,252993,0
72416,155000,0
72417,280000,0
72418,174000,0
72419,155000,0
72420,370000,0
72421,130000,0
72424,115000,0
72429,435000,0
72430,216505,0
72431,300000,0
72432,352450,0
72434,359000,0
72436,420000,0
72448,2600000,1
72449,2600000,1
72450,2400000,1
72451,4450000,1
72462,1600000,1
72463,3750000,1
72477,5320000,1
72478,6000000,1
72484,3100000,1
72485,400000,0
72488,3100000,1
72496,420000,0
72502,197730,0
72503,125000,0
72508,417500,0
72510,185000,0
72520,342224,0
72527,65000,0
72536,1900000,1
72554,1800000,1
72555,1925000,1
72556,1750000,1
72557,1760000,1
72565,1640000,1
72566,2900000,1
72570,50000,0
72571,250000,0
72573,1925000,1
72579,1850000,1
72587,250000,0
72588,2200000,1
72605,418000,0
72607,1651000,1
72611,1900000,1
72612,1998000,1
72613,1670000,1
72620,225942,0
72621,1800000,1
72629,1700000,1
72653,2750000,1
72654,239000,0
72655,208000,0
72656,260000,0
72657,382000,0
72658,146000,0
72659,186000,0
72660,243000,0
72661,183000,0
72662,195000,0
72663,160000,0
72664,180000,0
72665,185000,0
72668,433000,0
72669,348000,0
72670,5500000,1
72674,348000,0
72675,433000,0
72725,306000,0
72767,175000,0
72773,203000,0
72774,250000,0
72775,269000,0
72776,260000,0
72777,270000,0
72778,65000,0
72779,190000,0
72780,2580000,1
